default_channel_grouping,date,users,new_users,sessions,bounce_rate,pages_per_session,avg__session_duration,ecommerce_conversion_rate,transactions,revenue
Organic Search,2019-09-19,123,84,151,0.2781456953642384,5.695364238410596,191.60264900662253,0.013245033112582781,2,59.5
Organic Search,2019-11-12,123,74,146,0.3219178082191781,4.9520547945205475,212.0068493150685,0,0,0
Organic Search,2019-12-10,123,75,143,0.21678321678321677,9.111888111888112,345.6923076923077,0.013986013986013986,2,98
Referral,2019-08-25,123,76,135,0.3037037037037037,7.940740740740741,344.64444444444445,0,0,0
Referral,2019-10-27,123,81,137,0.2773722627737226,7.175182481751825,307.64963503649636,0,0,0
Social,2019-05-03,123,109,129,0.5813953488372093,2.953488372093023,89.37984496124031,0,0,0
Organic Search,2019-05-23,122,78,144,0.3125,5.048611111111111,213.33333333333334,0,0,0
Organic Search,2019-11-05,122,77,145,0.3310344827586207,6.055172413793104,244.32413793103447,0.006896551724137931,1,109.3
Affiliates,2019-02-13,121,90,128,0.5859375,2.9921875,85.6640625,0,0,0
Affiliates,2019-02-19,121,88,131,0.549618320610687,2.6259541984732824,106.29007633587786,0,0,0
Organic Search,2019-01-29,121,98,135,0.42962962962962964,3.6222222222222222,144.8962962962963,0.007407407407407408,1,21.99
Organic Search,2019-02-20,121,89,143,0.3076923076923077,4.72027972027972,207.006993006993,0,0,0
Organic Search,2019-03-27,121,80,143,0.2867132867132867,5.461538461538462,162.86713286713288,0,0,0
Organic Search,2019-05-03,121,79,137,0.29927007299270075,4.781021897810219,135.75182481751824,0,0,0
Organic Search,2019-08-16,121,81,137,0.36496350364963503,5.474452554744525,164.1167883211679,0.0072992700729927005,1,32.94
Organic Search,2019-09-04,121,89,136,0.35294117647058826,5.727941176470588,217.8235294117647,0.007352941176470588,1,15.39
Referral,2019-07-20,121,72,135,0.2962962962962963,6.074074074074074,318.8222222222222,0,0,0
Social,2019-03-28,121,105,124,0.717741935483871,2.1129032258064515,86.9758064516129,0,0,0
Affiliates,2019-09-18,120,99,129,0.5426356589147286,3.565891472868217,233.65116279069767,0,0,0
Organic Search,2019-04-17,120,72,134,0.3358208955223881,4.634328358208955,155.65671641791045,0,0,0
Organic Search,2019-10-21,120,80,136,0.3161764705882353,4.389705882352941,171.75,0,0,0
Organic Search,2019-11-27,120,81,144,0.22916666666666666,5.902777777777778,245.03472222222223,0,0,0
Referral,2019-11-02,120,80,126,0.29365079365079366,9.714285714285714,399.031746031746,0,0,0
Affiliates,2019-02-15,119,92,128,0.4140625,4.2265625,198.265625,0,0,0
Organic Search,2019-04-11,119,75,148,0.2972972972972973,5.195945945945946,267.9189189189189,0.006756756756756757,1,67.98
Organic Search,2019-10-04,119,76,133,0.2857142857142857,6.030075187969925,243.64661654135338,0,0,0
Social,2019-05-06,119,97,124,0.5564516129032258,3.629032258064516,142.3548387096774,0,0,0
Affiliates,2019-03-11,118,90,128,0.6015625,2.9609375,110.1953125,0,0,0
Organic Search,2019-02-02,118,89,132,0.5454545454545454,3.6666666666666665,147.6969696969697,0,0,0
Organic Search,2019-03-12,118,75,125,0.336,4.128,158.952,0,0,0
Organic Search,2019-05-26,118,85,138,0.43478260869565216,3.971014492753623,170.47826086956522,0.007246376811594203,1,51.11
Organic Search,2019-10-09,118,88,134,0.19402985074626866,6.074626865671642,280.02985074626866,0,0,0
Organic Search,2019-11-21,118,89,133,0.3383458646616541,5.2406015037593985,206.53383458646616,0,0,0
Referral,2019-08-11,118,63,127,0.2677165354330709,6.905511811023622,277.21259842519686,0.007874015748031496,1,61.96
Affiliates,2019-03-05,117,85,124,0.49193548387096775,3.2580645161290325,171.28225806451613,0,0,0
Organic Search,2019-05-14,117,68,137,0.3795620437956204,5.043795620437956,167.15328467153284,0.0072992700729927005,1,79.98
Organic Search,2019-12-05,117,76,139,0.23741007194244604,7.0647482014388485,301.841726618705,0,0,0
Referral,2019-09-07,117,73,121,0.3140495867768595,7.710743801652892,289.900826446281,0,0,0
Referral,2019-09-29,117,72,129,0.2868217054263566,6.937984496124031,286.95348837209303,0,0,0
Organic Search,2019-03-28,116,81,130,0.3076923076923077,5.769230769230769,202.45384615384614,0.007692307692307693,1,7
Organic Search,2019-04-24,116,70,133,0.3458646616541353,4.368421052631579,178.21804511278197,0.007518796992481203,1,15.39
Organic Search,2019-05-16,116,80,138,0.34057971014492755,5.833333333333333,251.7463768115942,0.021739130434782608,3,111.35
Organic Search,2019-10-17,116,76,134,0.2835820895522388,4.567164179104478,189.80597014925374,0,0,0
Organic Search,2019-11-28,116,79,131,0.2748091603053435,6.061068702290076,199.72519083969465,0,0,0
Organic Search,2019-12-01,116,78,131,0.21374045801526717,6.122137404580153,277.1145038167939,0,0,0
Affiliates,2019-02-28,115,89,124,0.49193548387096775,3.3870967741935485,109.50806451612904,0,0,0
Organic Search,2019-02-11,115,67,131,0.3511450381679389,5.106870229007634,204.6946564885496,0.015267175572519083,2,26.98
Organic Search,2019-03-08,115,66,133,0.3007518796992481,5.586466165413534,266.14285714285717,0.007518796992481203,1,143.3
Organic Search,2019-04-08,115,74,139,0.31654676258992803,5.510791366906475,232.5179856115108,0,0,0
Referral,2019-08-17,115,73,125,0.312,7.184,303.008,0,0,0
Organic Search,2019-03-07,114,78,133,0.3233082706766917,6.045112781954887,292.7142857142857,0,0,0
Organic Search,2019-05-02,114,78,125,0.312,5.456,237.384,0,0,0
Organic Search,2019-05-24,114,63,138,0.2536231884057971,5.579710144927536,227.7391304347826,0.007246376811594203,1,38.49
Organic Search,2019-08-14,114,77,127,0.36220472440944884,3.62992125984252,164.03937007874015,0.007874015748031496,1,21.98
Organic Search,2019-11-20,114,80,137,0.2846715328467153,5.773722627737226,238.65693430656935,0,0,0
Organic Search,2019-03-11,113,71,130,0.34615384615384615,5.076923076923077,187.0076923076923,0.007692307692307693,1,15.39
Organic Search,2019-04-22,113,70,134,0.29850746268656714,6.723880597014926,289.6641791044776,0,0,0
Organic Search,2019-08-30,113,83,134,0.3656716417910448,6.835820895522388,253.52238805970148,0,0,0
Referral,2019-04-20,113,52,130,0.26153846153846155,5.461538461538462,265.05384615384617,0,0,0
Social,2019-01-09,113,91,123,0.5691056910569106,2.8292682926829267,111.57723577235772,0,0,0
Social,2019-10-15,113,108,116,0.5172413793103449,2.5517241379310347,117.13793103448276,0,0,0
Organic Search,2019-03-05,112,68,122,0.3442622950819672,5.032786885245901,179.2377049180328,0.00819672131147541,1,63.98
Organic Search,2019-03-06,112,69,133,0.2932330827067669,5.225563909774436,238.93984962406014,0,0,0
Organic Search,2019-04-23,112,72,141,0.2695035460992908,5.702127659574468,220.4468085106383,0.0070921985815602835,1,38.49
Affiliates,2019-02-22,111,82,122,0.4918032786885246,4.155737704918033,146.99180327868854,0,0,0
Organic Search,2019-03-04,111,61,123,0.37398373983739835,4.853658536585366,207.27642276422765,0,0,0
Organic Search,2019-04-10,111,70,122,0.36065573770491804,4.745901639344262,206.13934426229508,0.00819672131147541,1,15.39
Organic Search,2019-08-15,111,81,128,0.4140625,4.859375,201.5625,0.0078125,1,74.99
Organic Search,2019-09-11,111,74,127,0.27559055118110237,6.25984251968504,244.95275590551182,0,0,0
Organic Search,2019-12-08,111,70,121,0.32231404958677684,5.429752066115703,223.69421487603304,0,0,0
Referral,2019-10-26,111,66,120,0.325,7.516666666666667,248.89166666666668,0,0,0
Social,2019-05-23,111,102,113,0.46017699115044247,3.3185840707964602,125.06194690265487,0,0,0
Affiliates,2019-03-06,110,83,119,0.4369747899159664,3.7563025210084033,113.10924369747899,0,0,0
Organic Search,2019-09-18,110,78,131,0.32061068702290074,5.748091603053435,200.55725190839695,0,0,0
Organic Search,2019-01-27,109,86,124,0.4032258064516129,4.161290322580645,111.05645161290323,0,0,0
Organic Search,2019-02-26,109,69,122,0.3770491803278688,5,139.12295081967213,0,0,0
Organic Search,2019-03-20,109,75,122,0.319672131147541,5.221311475409836,157.35245901639345,0.00819672131147541,1,28.97
Organic Search,2019-04-04,109,66,128,0.28125,6.1640625,223.328125,0,0,0
Organic Search,2019-05-06,109,59,137,0.32116788321167883,5.992700729927007,222.1824817518248,0.014598540145985401,2,103.38
Organic Search,2019-09-06,109,77,123,0.24390243902439024,6.170731707317073,227.1382113821138,0,0,0
Organic Search,2019-11-08,109,69,123,0.21951219512195122,5.951219512195122,252.73170731707316,0,0,0
Organic Search,2019-11-13,109,70,121,0.2892561983471074,5.181818181818182,171.0495867768595,0,0,0
Organic Search,2019-11-15,109,78,121,0.2231404958677686,6.1570247933884295,255.22314049586777,0,0,0
Display,2019-04-05,108,102,113,0.831858407079646,1.6814159292035398,40.32743362831859,0,0,0
Organic Search,2019-02-03,108,84,117,0.42735042735042733,4.700854700854701,125.77777777777777,0,0,0
Organic Search,2019-09-02,108,85,117,0.47863247863247865,4.247863247863248,150.52991452991452,0,0,0
Organic Search,2019-09-16,108,71,126,0.29365079365079366,6.277777777777778,223.5,0,0,0
Referral,2019-10-06,108,64,112,0.2857142857142857,5.642857142857143,283.85714285714283,0,0,0
Organic Search,2019-03-26,107,79,121,0.2727272727272727,5.669421487603306,192.27272727272728,0.01652892561983471,2,74.97
Organic Search,2019-05-15,107,68,125,0.288,5.752,177.872,0,0,0
Referral,2019-07-27,107,52,116,0.25862068965517243,7.310344827586207,362.87068965517244,0,0,0
Referral,2019-08-03,107,63,110,0.4,6.118181818181818,251.7,0,0,0
Referral,2019-12-24,107,69,114,0.38596491228070173,5.868421052631579,179.78947368421052,0,0,0
Organic Search,2019-03-18,106,69,119,0.3025210084033613,5.630252100840337,199.28571428571428,0.008403361344537815,1,41.99
Organic Search,2019-09-09,106,78,119,0.29411764705882354,4.882352941176471,197.16806722689077,0.008403361344537815,1,75
Social,2019-01-13,106,99,125,0.592,3.336,112.816,0,0,0
Affiliates,2019-03-13,105,91,111,0.5765765765765766,2.5585585585585586,125.35135135135135,0,0,0
Affiliates,2019-11-12,105,90,115,0.5391304347826087,2.9478260869565216,217.37391304347827,0,0,0
Organic Search,2019-03-29,105,62,116,0.3706896551724138,4.956896551724138,186.39655172413794,0,0,0
Organic Search,2019-04-05,105,70,118,0.288135593220339,5.601694915254237,173,0,0,0
Social,2019-01-30,105,97,114,0.5263157894736842,3.3947368421052633,95.70175438596492,0,0,0
Affiliates,2019-03-03,104,75,114,0.4298245614035088,4.114035087719298,186.46491228070175,0,0,0
Organic Search,2019-04-16,104,61,118,0.288135593220339,4.830508474576271,222.3728813559322,0.00847457627118644,1,23.99
Organic Search,2019-09-13,104,69,115,0.3652173913043478,4.495652173913044,154.51304347826087,0,0,0
Organic Search,2019-10-18,104,68,119,0.40336134453781514,3.9243697478991595,156.39495798319328,0,0,0
Organic Search,2019-10-25,104,69,114,0.24561403508771928,5.219298245614035,188.46491228070175,0,0,0
Social,2019-05-04,104,79,121,0.5867768595041323,3.0082644628099175,92.16528925619835,0,0,0
Social,2019-03-23,103,89,114,0.6228070175438597,1.956140350877193,65.47368421052632,0,0,0
Affiliates,2019-09-17,102,86,112,0.49107142857142855,3.2142857142857144,180.08928571428572,0,0,0
Organic Search,2019-02-21,102,63,126,0.2857142857142857,5.531746031746032,199,0.015873015873015872,2,379.64
Organic Search,2019-10-28,102,61,111,0.3333333333333333,5.828828828828829,168.83783783783784,0,0,0
Organic Search,2019-11-04,102,60,121,0.21487603305785125,8.289256198347108,379.7685950413223,0.008264462809917356,1,30
Organic Search,2019-11-24,102,82,109,0.25688073394495414,6.1192660550458715,240.8440366972477,0,0,0
Social,2019-01-04,102,95,104,0.5961538461538461,2.7403846153846154,87.09615384615384,0,0,0
Organic Search,2019-05-17,101,55,121,0.21487603305785125,5.421487603305785,216.1487603305785,0,0,0
Organic Search,2019-11-14,101,70,115,0.3130434782608696,5.71304347826087,253.57391304347826,0,0,0
Social,2019-03-27,101,93,103,0.6893203883495146,2.320388349514563,58.18446601941748,0,0,0
Organic Search,2019-04-02,100,67,123,0.3983739837398374,4.967479674796748,169.1869918699187,0.016260162601626018,2,42.98
Organic Search,2019-04-29,100,57,118,0.4152542372881356,6.084745762711864,215.94915254237287,0,0,0
Social,2019-02-21,100,90,101,0.594059405940594,2.772277227722772,70.5940594059406,0,0,0
Social,2019-03-01,100,86,101,0.6732673267326733,1.8217821782178218,30.06930693069307,0,0,0
Social,2019-04-24,100,76,117,0.6239316239316239,2.4615384615384617,87.33333333333333,0.008547008547008548,1,76.13
Organic Search,2019-02-12,99,70,115,0.2956521739130435,4.721739130434782,178.2608695652174,0,0,0
Organic Search,2019-10-29,99,61,107,0.3644859813084112,6.4392523364485985,230.89719626168224,0.009345794392523364,1,79
Organic Search,2019-11-18,99,64,112,0.23214285714285715,5.419642857142857,149.41071428571428,0,0,0
Referral,2019-10-05,99,56,104,0.28846153846153844,5.788461538461538,309.36538461538464,0,0,0
Social,2019-02-13,99,93,105,0.5428571428571428,2.914285714285714,127.29523809523809,0,0,0
Social,2019-03-04,99,86,103,0.6601941747572816,2.1553398058252426,39.22330097087379,0,0,0
(Other),2019-05-21,98,73,107,0.3177570093457944,4.4766355140186915,171.86915887850466,0,0,0
Affiliates,2019-02-24,98,69,117,0.3418803418803419,4.17948717948718,211.18803418803418,0.008547008547008548,1,10.5
Display,2019-01-08,98,92,107,0.6448598130841121,3.1121495327102804,97.10280373831776,0,0,0
Organic Search,2019-02-13,98,64,110,0.23636363636363636,5.763636363636364,201.7,0.00909090909090909,1,11.98
Organic Search,2019-03-19,98,57,118,0.2711864406779661,5.364406779661017,249.5084745762712,0,0,0
Organic Search,2019-07-06,98,73,116,0.41379310344827586,5.336206896551724,213.56034482758622,0.008620689655172414,1,97.25
Organic Search,2019-08-25,98,68,116,0.3275862068965517,5.0344827586206895,147.13793103448276,0.008620689655172414,1,59.39
Organic Search,2019-09-10,98,62,113,0.34513274336283184,4.433628318584071,117.58407079646018,0,0,0
Social,2019-08-06,98,89,101,0.40594059405940597,4.247524752475248,118.13861386138613,0,0,0
Social,2019-12-27,98,93,98,0.7551020408163265,1.7040816326530612,31.642857142857142,0,0,0
Affiliates,2019-09-27,97,87,110,0.5909090909090909,2.1636363636363636,254.2,0,0,0
Display,2019-07-18,97,94,107,0.7476635514018691,1.7570093457943925,67.04672897196262,0,0,0
Organic Search,2019-04-03,97,71,105,0.4380952380952381,3.3047619047619046,118.07619047619048,0,0,0
Organic Search,2019-04-15,97,55,112,0.32142857142857145,5.4375,190.33035714285714,0,0,0
Organic Search,2019-09-14,97,68,118,0.3813559322033898,4.330508474576271,199.05084745762713,0.00847457627118644,1,89.6
Referral,2019-09-14,97,55,110,0.32727272727272727,7.6909090909090905,323.95454545454544,0,0,0
Social,2019-01-02,97,86,101,0.5841584158415841,2.8514851485148514,133.65346534653466,0,0,0
Social,2019-03-05,97,83,100,0.65,2.61,52.42,0,0,0
Social,2019-07-24,97,88,104,0.5288461538461539,3.5096153846153846,198.43269230769232,0,0,0
Social,2019-07-29,97,84,97,0.6804123711340206,2.402061855670103,72.63917525773196,0,0,0
Affiliates,2019-04-09,96,86,115,0.46956521739130436,3.260869565217391,320.11304347826086,0,0,0
Organic Search,2019-02-22,96,59,119,0.35294117647058826,4.73109243697479,204.88235294117646,0,0,0
Organic Search,2019-03-25,96,63,110,0.2818181818181818,5.454545454545454,184.12727272727273,0,0,0
Organic Search,2019-08-11,96,84,119,0.3445378151260504,6.310924369747899,266.7142857142857,0,0,0
Referral,2019-10-12,96,58,105,0.3523809523809524,4.904761904761905,202.86666666666667,0,0,0
Social,2019-02-14,96,83,96,0.5625,4.916666666666667,58.96875,0,0,0
Social,2019-07-15,96,68,97,0.5257731958762887,2.88659793814433,68.10309278350516,0,0,0
Social,2019-11-17,96,79,105,0.638095238095238,2.419047619047619,89.58095238095238,0,0,0
Affiliates,2019-01-15,95,84,107,0.48598130841121495,3.2523364485981308,146.49532710280374,0,0,0
Organic Search,2019-02-14,95,61,107,0.22429906542056074,5.5233644859813085,231.78504672897196,0.009345794392523364,1,28.99
Organic Search,2019-03-21,95,64,105,0.24761904761904763,5.723809523809524,201.6,0.01904761904761905,2,44.37
Organic Search,2019-08-31,95,78,105,0.45714285714285713,4.257142857142857,140.65714285714284,0.009523809523809525,1,17
Social,2019-01-08,95,84,99,0.6363636363636364,2.5555555555555554,50.43434343434343,0,0,0
Social,2019-01-10,95,85,97,0.6082474226804123,2.577319587628866,76.08247422680412,0,0,0
Social,2019-02-08,95,83,97,0.5051546391752577,4.257731958762887,147.24742268041237,0,0,0
Social,2019-02-19,95,83,100,0.65,2.39,75.91,0,0,0
Organic Search,2019-11-23,94,65,106,0.2830188679245283,6.254716981132075,227.83962264150944,0,0,0
Social,2019-02-24,94,88,94,0.574468085106383,2.8617021276595747,119.25531914893617,0,0,0
Social,2019-05-10,94,80,103,0.6116504854368932,2.116504854368932,110.12621359223301,0,0,0
(Other),2019-06-13,93,65,100,0.28,5.17,204.94,0,0,0
Organic Search,2019-05-01,93,64,109,0.26605504587155965,5.146788990825688,177.40366972477065,0,0,0
Social,2019-01-07,93,79,96,0.5833333333333334,2.5208333333333335,69.98958333333333,0,0,0
Social,2019-07-11,93,78,94,0.5425531914893617,2.9361702127659575,79.14893617021276,0,0,0
Affiliates,2019-03-09,92,70,102,0.5784313725490197,2.627450980392157,127.62745098039215,0,0,0
Affiliates,2019-04-22,92,78,94,0.6382978723404256,1.8829787234042554,124.97872340425532,0,0,0
Organic Search,2019-04-25,92,61,113,0.37168141592920356,4.743362831858407,249.3716814159292,0,0,0
Organic Search,2019-12-07,92,69,115,0.25217391304347825,6.226086956521739,234.59130434782608,0,0,0
Social,2019-02-10,92,86,94,0.5,3.1595744680851063,116.46808510638297,0,0,0
(Other),2019-09-17,91,65,95,0.3684210526315789,4.578947368421052,148.52631578947367,0,0,0
(Other),2019-11-05,91,57,98,0.3877551020408163,4.051020408163265,153.07142857142858,0,0,0
Social,2019-01-16,91,80,92,0.5434782608695652,2.402173913043478,67.32608695652173,0,0,0
Social,2019-02-03,91,84,95,0.7052631578947368,2.0736842105263156,48.410526315789475,0,0,0
Social,2019-02-07,91,80,92,0.6086956521739131,2.0434782608695654,51.358695652173914,0,0,0
Social,2019-10-17,91,80,94,0.6382978723404256,2.276595744680851,109.32978723404256,0,0,0
(Other),2019-01-24,90,66,104,0.34615384615384615,4.615384615384615,163.96153846153845,0,0,0
(Other),2019-06-12,90,61,103,0.33980582524271846,4.640776699029126,205.76699029126215,0.009708737864077669,1,30.78
Affiliates,2019-02-11,90,66,93,0.5806451612903226,3.086021505376344,106.6236559139785,0,0,0
Affiliates,2019-11-19,90,81,95,0.5789473684210527,2.0526315789473686,193.1578947368421,0,0,0
Affiliates,2019-12-03,90,67,98,0.7551020408163265,1.7653061224489797,100.53061224489795,0,0,0
Organic Search,2019-03-03,90,55,105,0.2857142857142857,6.180952380952381,265.6,0,0,0
Organic Search,2019-03-15,90,57,101,0.2376237623762376,6.702970297029703,197.67326732673268,0.009900990099009901,1,46.48
Organic Search,2019-08-10,90,75,98,0.4897959183673469,3.9183673469387754,132.98979591836735,0,0,0
Organic Search,2019-10-19,90,66,114,0.2807017543859649,5.2894736842105265,256.49122807017545,0,0,0
Organic Search,2019-12-14,90,62,105,0.21904761904761905,7.847619047619047,234.83809523809524,0.009523809523809525,1,3
Social,2019-01-25,90,81,92,0.5978260869565217,2.630434782608696,86.02173913043478,0.010869565217391304,1,24.98
Social,2019-03-06,90,85,93,0.5268817204301075,3.225806451612903,70.05376344086021,0,0,0
Social,2019-03-16,90,78,104,0.625,3.076923076923077,136.3653846153846,0,0,0
Social,2019-11-19,90,79,114,0.6140350877192983,2.210526315789474,77.3859649122807,0,0,0
(Other),2019-06-19,89,58,96,0.2708333333333333,4.760416666666667,211.23958333333334,0,0,0
(Other),2019-11-21,89,63,92,0.4891304347826087,2.967391304347826,95.57608695652173,0,0,0
Affiliates,2019-03-12,89,64,95,0.43157894736842106,3.3684210526315788,138.1263157894737,0,0,0
Affiliates,2019-04-10,89,68,98,0.5714285714285714,2.7448979591836733,119.89795918367346,0,0,0
Affiliates,2019-11-20,89,75,95,0.6421052631578947,2.6842105263157894,172.57894736842104,0,0,0
Organic Search,2019-02-27,89,67,103,0.39805825242718446,4.922330097087379,240.0097087378641,0.009708737864077669,1,35.18
Organic Search,2019-07-09,89,53,99,0.41414141414141414,4.262626262626263,154.4747474747475,0,0,0
Organic Search,2019-10-26,89,65,99,0.2828282828282828,7.91919191919192,300.050505050505,0,0,0
(Other),2019-07-08,88,66,93,0.4946236559139785,3.6666666666666665,138.01075268817203,0,0,0
Affiliates,2019-02-17,88,68,97,0.4329896907216495,4.577319587628866,290.25773195876286,0,0,0
Affiliates,2019-10-15,88,72,93,0.5806451612903226,4.161290322580645,300.4301075268817,0,0,0
Organic Search,2019-04-12,88,54,100,0.3,6.69,327.85,0.01,1,84.1
Organic Search,2019-07-07,88,61,105,0.4380952380952381,4.428571428571429,176.44761904761904,0.009523809523809525,1,22.73
Referral,2019-12-29,88,47,98,0.35714285714285715,6.5,261.94897959183675,0,0,0
Social,2019-01-14,88,74,93,0.5913978494623656,2.4193548387096775,51.12903225806452,0,0,0
Social,2019-02-18,88,77,91,0.5824175824175825,3.120879120879121,78.17582417582418,0,0,0
(Other),2019-06-14,87,57,93,0.3225806451612903,4.731182795698925,207.36559139784947,0,0,0
(Other),2019-11-20,87,52,92,0.29347826086956524,4.445652173913044,241.4673913043478,0,0,0
Affiliates,2019-09-16,87,77,89,0.550561797752809,1.9438202247191012,69.4494382022472,0,0,0
Organic Search,2019-04-18,87,57,99,0.3434343434343434,5.606060606060606,228.57575757575756,0,0,0
Organic Search,2019-07-05,87,65,94,0.44680851063829785,5.1063829787234045,161.36170212765958,0,0,0
Organic Search,2019-08-24,87,61,102,0.3431372549019608,5.901960784313726,196.7058823529412,0,0,0
Social,2019-03-08,87,78,88,0.6136363636363636,2.3295454545454546,38.19318181818182,0,0,0
Social,2019-10-04,87,77,92,0.6304347826086957,3.0217391304347827,138.8586956521739,0,0,0
Social,2019-11-18,87,79,93,0.7096774193548387,2.129032258064516,58.30107526881721,0,0,0
Social,2019-12-02,87,69,99,0.6363636363636364,3.323232323232323,78.39393939393939,0,0,0
Affiliates,2019-02-23,86,65,93,0.43010752688172044,3.4408602150537635,135.6451612903226,0,0,0
Affiliates,2019-03-08,86,57,94,0.425531914893617,3.8617021276595747,161.12765957446808,0,0,0
Affiliates,2019-09-19,86,70,90,0.6,2.1777777777777776,70.62222222222222,0,0,0
Affiliates,2019-10-02,86,69,92,0.5760869565217391,2.119565217391304,110.76086956521739,0,0,0
Organic Search,2019-02-19,86,54,96,0.3229166666666667,4.666666666666667,194.11458333333334,0,0,0
Organic Search,2019-02-25,86,55,94,0.2872340425531915,4.648936170212766,155.03191489361703,0,0,0
Organic Search,2019-09-29,86,61,95,0.30526315789473685,5.484210526315789,218.0842105263158,0.010526315789473684,1,16
Social,2019-02-09,86,74,88,0.5454545454545454,3.4545454545454546,116.04545454545455,0,0,0
Affiliates,2019-09-12,85,80,95,0.5684210526315789,3.305263157894737,180.47368421052633,0,0,0
Affiliates,2019-09-25,85,78,91,0.5274725274725275,3.8461538461538463,152.07692307692307,0,0,0
Affiliates,2019-11-27,85,79,93,0.5161290322580645,3.096774193548387,105.74193548387096,0,0,0
Organic Search,2019-09-05,85,66,101,0.39603960396039606,4.405940594059406,211.37623762376236,0,0,0
Organic Search,2019-12-15,85,58,96,0.3020833333333333,6.375,225.91666666666666,0,0,0
Social,2019-01-29,85,79,93,0.6559139784946236,2.3548387096774195,74.17204301075269,0.010752688172043012,1,15.99
Social,2019-05-15,85,74,88,0.5909090909090909,2.875,105.06818181818181,0,0,0
(Other),2019-04-16,84,51,92,0.30434782608695654,4.880434782608695,282.04347826086956,0,0,0
(Other),2019-07-16,84,56,88,0.23863636363636365,6.670454545454546,208.52272727272728,0,0,0
Affiliates,2019-03-26,84,71,86,0.5930232558139535,2.6744186046511627,131.02325581395348,0,0,0
Organic Search,2019-01-26,84,71,90,0.4666666666666667,4,153.05555555555554,0.011111111111111112,1,399.26
Organic Search,2019-05-25,84,60,114,0.3333333333333333,5.307017543859649,222.4561403508772,0,0,0
Referral,2019-12-28,84,46,91,0.3516483516483517,8.296703296703297,345.1098901098901,0,0,0
Social,2019-01-31,84,74,85,0.6705882352941176,1.9294117647058824,20.023529411764706,0,0,0
Social,2019-02-04,84,71,87,0.5172413793103449,3.4022988505747125,82.2183908045977,0,0,0
Social,2019-03-21,84,72,89,0.6292134831460674,2.943820224719101,92.20224719101124,0,0,0
Social,2019-07-08,84,63,87,0.5172413793103449,2.5517241379310347,73.80459770114942,0,0,0
(Other),2019-09-25,83,59,89,0.29213483146067415,5.202247191011236,188.51685393258427,0,0,0
Organic Search,2019-02-28,83,51,97,0.3711340206185567,4.88659793814433,262.0515463917526,0,0,0
Social,2019-01-03,83,77,84,0.5833333333333334,3.1666666666666665,73.10714285714286,0,0,0
Social,2019-01-24,83,72,87,0.6091954022988506,2.367816091954023,99.5632183908046,0,0,0
Social,2019-11-21,83,69,97,0.6185567010309279,2.577319587628866,90.22680412371135,0,0,0
Social,2019-12-20,83,70,107,0.6542056074766355,2.0934579439252334,128.47663551401868,0,0,0
(Other),2019-06-18,82,62,86,0.27906976744186046,4.209302325581396,122.62790697674419,0,0,0
Organic Search,2019-02-15,82,55,88,0.3181818181818182,4.693181818181818,134.5681818181818,0,0,0
Organic Search,2019-03-02,82,58,95,0.24210526315789474,6.136842105263158,245.7578947368421,0.010526315789473684,1,13.59
Organic Search,2019-10-12,82,49,102,0.35294117647058826,3.5,108.93137254901961,0,0,0
Organic Search,2019-10-31,82,53,94,0.3617021276595745,5.223404255319149,182.2340425531915,0,0,0
Organic Search,2019-11-03,82,64,91,0.26373626373626374,6.648351648351649,190.75824175824175,0.01098901098901099,1,30
Social,2019-02-28,82,74,87,0.5632183908045977,3.4827586206896552,61.689655172413794,0,0,0
Social,2019-04-11,82,76,82,0.7195121951219512,2.207317073170732,54.76829268292683,0,0,0
Social,2019-05-07,82,63,84,0.6071428571428571,3.1785714285714284,88.10714285714286,0,0,0
Social,2019-05-13,82,56,83,0.5542168674698795,3.4698795180722892,71.79518072289157,0,0,0
(Other),2019-04-09,81,56,86,0.313953488372093,4.755813953488372,204.1627906976744,0,0,0
(Other),2019-05-08,81,47,84,0.2976190476190476,3.5714285714285716,103.47619047619048,0,0,0
(Other),2019-06-25,81,54,88,0.32954545454545453,5.034090909090909,301.1818181818182,0,0,0
Affiliates,2019-03-02,81,50,92,0.43478260869565216,3.760869565217391,115.58695652173913,0,0,0
Affiliates,2019-10-28,81,70,83,0.6987951807228916,1.8313253012048192,66.19277108433735,0,0,0
Social,2019-03-07,81,68,82,0.5609756097560976,3.792682926829268,87.8780487804878,0,0,0
Social,2019-03-11,81,72,83,0.6144578313253012,3.072289156626506,106.04819277108433,0,0,0
Social,2019-06-11,81,67,82,0.6219512195121951,2.475609756097561,63.68292682926829,0,0,0
(Other),2019-01-28,80,47,86,0.3372093023255814,4.290697674418604,170.06976744186048,0,0,0
(Other),2019-06-03,80,56,83,0.26506024096385544,5.493975903614458,193.85542168674698,0,0,0
(Other),2019-06-05,80,53,84,0.21428571428571427,5.7023809523809526,170.92857142857142,0,0,0
(Other),2019-06-17,80,54,84,0.19047619047619047,6.011904761904762,246.23809523809524,0,0,0
(Other),2019-11-19,80,53,83,0.2891566265060241,4.879518072289157,248.27710843373495,0,0,0
Affiliates,2019-02-16,80,61,88,0.45454545454545453,3.715909090909091,181.82954545454547,0,0,0
Organic Search,2019-03-16,80,58,88,0.2159090909090909,5.193181818181818,234.70454545454547,0,0,0
Organic Search,2019-04-26,80,54,94,0.40425531914893614,5.425531914893617,238.46808510638297,0,0,0
